site_id,unit_id,read_date,salinity_ppt,dissolved_oxygen_mg_l,ph,secchi_depth_m,water_depth_m,water_temp_c,air_temp_c,year,month
D,NAN,2014-05-07,0.0,6.6,6.5,0.5,1.5,19.0,,2014,5
BAY,NAN,2014-05-20,0.0,7.3,7.5,0.4,0.5,18.0,,2014,5
A,NAN,2014-05-20,0.0,3.0,6.5,0.2,0.3,21.0,,2014,5
B,NAN,2014-05-20,0.0,3.86,7.5,0.5,0.5,20.0,,2014,5
D,NAN,2014-05-20,0.0,,6.5,0.5,1.4,21.0,,2014,5
BAY,01CSV,2014-06-10,0.0,5.4,7.0,0.4,0.8,15.0,22.0,2014,6
A,01CSV,2014-06-10,0.0,0.0,7.0,0.5,0.7,27.0,23.0,2014,6
B,01CSV,2014-06-10,0.0,0.0,8.0,0.3,0.3,27.0,74.0,2014,6
C,01CSV,2014-06-10,0.0,4.3,7.0,0.8,1.3,27.0,74.0,2014,6
A,NAN,2014-06-24,0.0,4.0,7.0,0.6,0.6,25.0,,2014,6
B,NAN,2014-06-24,0.0,6.0,7.0,0.1,0.1,27.0,,2014,6
D,NAN,2014-06-24,0.0,,7.0,0.7,1.2,28.0,,2014,6
BAY,NAN,2014-06-24,0.0,4.2,8.0,0.4,0.6,24.0,,2014,6
A,NAN,2014-07-08,0.0,,7.5,0.6,0.8,29.0,,2014,7
B,NAN,2014-07-08,0.0,,7.5,0.1,0.1,28.0,,2014,7
D,NAN,2014-07-08,0.0,5.8,6.5,1.0,1.3,28.0,,2014,7
BAY,NAN,2014-07-08,0.0,4.2,7.5,0.5,0.8,25.0,,2014,7
BAY,NAN,2014-07-22,0.0,3.7,7.5,0.4,0.6,26.0,,2014,7
A,NAN,2014-07-22,0.0,,6.5,0.5,0.8,27.0,,2014,7
B,NAN,2014-07-22,0.0,,7.5,0.1,0.1,28.0,,2014,7
D,NAN,2014-07-22,0.0,5.3,7.0,0.8,1.3,27.0,,2014,7
BAY,NAN,2014-08-12,0.0,3.9,8.0,4.5,7.5,25.0,,2014,8
D,NAN,2014-08-12,0.0,,7.0,0.8,1.6,26.0,,2014,8
A,NAN,2014-08-12,0.0,3.0,8.0,0.1,0.1,26.0,,2014,8
B,NAN,2014-08-12,0.0,2.4,6.5,0.5,0.8,26.0,,2014,8
A,NAN,2014-08-28,0.0,,7.0,0.7,0.7,27.0,,2014,8
D,NAN,2014-08-28,0.0,5.3,6.5,1.0,1.5,25.0,,2014,8
BAY,NAN,2014-08-28,0.0,3.9,8.5,0.35,0.45,24.0,,2014,8
A,NAN,2014-09-10,0.0,4.6,6.5,0.4,0.4,24.0,,2014,9
B,NAN,2014-09-10,0.0,3.7,6.5,0.2,0.2,25.0,,2014,9
D,NAN,2014-09-10,0.0,,6.5,1.3,1.3,24.0,,2014,9
BAY,NAN,2014-09-10,0.0,2.7,7.5,0.5,0.8,24.0,,2014,9
BAY,NAN,2014-09-23,0.0,7.0,8.0,0.4,0.6,20.0,,2014,9
A,NAN,2014-09-23,0.0,,6.0,0.3,0.6,22.0,,2014,9
B,NAN,2014-09-23,0.0,,7.0,0.01,0.01,18.0,,2014,9
D,NAN,2014-09-23,0.0,6.3,,1.0,1.3,20.0,,2014,9
A,NAN,2014-10-07,0.0,6.4,7.0,0.3,0.3,20.0,,2014,10
B,NAN,2014-10-07,0.0,5.9,7.0,0.1,0.1,17.0,,2014,10
D,NAN,2014-10-07,0.0,,6.0,1.45,1.45,20.0,,2014,10
BAY,NAN,2014-10-07,0.0,6.0,7.5,0.65,0.9,,,2014,10
A,NAN,2014-10-21,0.0,,6.5,0.3,0.6,18.0,,2014,10
B,NAN,2014-10-21,0.0,,7.5,0.1,0.1,,,2014,10
D,NAN,2014-10-21,0.0,7.6,6.0,1.3,1.3,18.0,,2014,10
BAY,NAN,2014-10-21,0.0,6.5,7.5,0.4,0.7,16.5,,2014,10
BAY,NAN,2014-11-13,0.0,7.0,7.0,0.3,0.4,13.0,,2014,11
A,NAN,2014-11-13,0.0,7.2,6.5,0.3,0.3,14.0,,2014,11
B,NAN,2014-11-13,0.0,6.2,7.5,0.15,0.15,13.0,,2014,11
D,NAN,2014-11-13,0.0,,6.5,0.12,0.12,14.0,,2014,11
BAY,NAN,2014-12-02,0.0,9.8,7.0,0.4,0.6,11.0,,2014,12
A,NAN,2014-12-02,0.0,,7.0,0.6,0.9,10.0,,2014,12
B,NAN,2014-12-02,0.0,,6.5,0.3,0.3,10.0,,2014,12
D,NAN,2014-12-02,0.0,9.7,6.0,1.2,1.2,10.0,,2014,12
BAY,NAN,2014-12-19,0.0,7.6,9.0,0.5,0.5,11.0,,2014,12
A,NAN,2014-12-19,0.0,7.3,7.0,0.6,1.0,7.0,,2014,12
B,NAN,2014-12-19,0.0,6.3,6.5,0.15,0.15,7.0,,2014,12
D,NAN,2014-12-19,0.0,,7.0,1.1,1.1,7.0,,2014,12
BAY,NAN,2015-01-06,0.0,8.9,7.0,0.4,0.6,9.0,,2015,1
A,NAN,2015-01-06,0.0,,6.5,0.7,0.7,9.0,,2015,1
B,NAN,2015-01-06,0.0,,7.0,0.3,0.3,8.0,,2015,1
D,NAN,2015-01-06,0.0,9.0,6.5,1.3,1.5,9.0,,2015,1
BAY,NAN,2015-01-20,0.0,8.3,7.0,0.2,0.6,7.0,,2015,1
A,NAN,2015-01-20,0.0,,6.5,0.5,1.0,8.0,,2015,1
B,NAN,2015-01-20,0.0,,7.0,0.2,0.2,7.0,,2015,1
D,NAN,2015-01-20,0.0,9.0,6.5,1.0,1.4,8.0,,2015,1
BAY,NAN,2015-02-03,0.0,10.0,,0.4,0.6,,,2015,2
A,NAN,2015-02-03,0.0,9.7,6.5,0.4,0.5,3.0,,2015,2
B,NAN,2015-02-03,0.0,7.6,6.5,0.3,0.3,3.0,,2015,2
D,NAN,2015-02-03,0.0,,6.5,1.2,1.5,4.0,,2015,2
A,NAN,2015-02-24,0.0,,6.5,0.4,0.5,1.0,,2015,2
B,NAN,2015-02-24,,,,,,,,2015,2
D,NAN,2015-02-24,0.0,10.0,6.5,0.1,0.15,0.0,,2015,2
BAY,NAN,2015-02-24,0.0,9.2,7.0,0.2,0.2,3.0,,2015,2
BAY,01CSV,2015-04-21,0.0,7.1,7.0,0.3,0.9,20.0,,2015,4
B,01CSV,2015-04-21,0.0,5.3,7.5,,,20.0,,2015,4
A,01CSV,2015-04-21,0.0,4.0,6.5,0.3,0.4,19.0,,2015,4
BAY,01CSV,2015-04-07,0.0,8.2,7.0,0.2,0.6,15.0,,2015,4
D,01CSV,2015-04-07,0.0,7.4,6.5,0.9,1.3,16.0,,2015,4
B,01CSV,2015-04-07,0.0,,7.0,0.3,0.3,17.0,,2015,4
A,01CSV,2015-04-07,0.0,,7.0,0.3,0.5,18.0,,2015,4
BAY,01CSV,2015-03-24,0.0,,6.5,0.9,1.2,10.0,,2015,3
BAY,01CSV,2015-03-24,0.0,10.0,7.0,0.3,0.3,9.0,,2015,3
B,01CSV,2015-03-24,0.0,10.0,7.0,0.4,0.5,9.0,,2015,3
A,01CSV,2015-03-24,0.0,7.8,7.0,0.3,0.3,10.0,,2015,3
D,01CSV,2015-04-21,0.0,,6.5,1.0,1.5,19.0,,2015,4
BAY,01CSV,2015-05-07,0.0,6.3,7.5,0.3,0.6,20.0,,2015,5
D,01CSV,2015-05-07,0.0,7.7,7.0,1.1,1.3,20.0,,2015,5
B,01CSV,2015-05-07,0.0,,8.0,0.1,0.1,21.0,,2015,5
A,01CSV,2015-05-07,0.0,,7.5,0.15,0.15,21.0,,2015,5
BAY,01CSV,2015-06-01,0.0,4.3,7.5,0.4,0.9,25.0,,2015,6
D,01CSV,2015-06-01,0.0,5.8,7.0,0.2,0.9,27.0,,2015,6
B,01CSV,2015-06-01,0.0,,7.5,0.1,0.1,28.0,,2015,6
A,01CSV,2015-06-03,0.0,,7.0,0.1,0.1,29.0,,2015,6
BAY,01CSV,2015-06-11,0.0,5.0,8.5,0.4,0.8,26.0,,2015,6
B,01CSV,2015-06-11,0.0,4.0,8.0,0.5,0.5,27.0,,2015,6
A,01CSV,2015-06-11,0.0,5.1,8.0,0.5,0.6,28.0,,2015,6
D,01CSV,2015-06-11,0.0,,7.0,0.8,1.1,29.0,,2015,6
D,01CSV,2015-07-23,0.0,,7.0,0.8,1.2,30.5,,2015,7
B,01CSV,2015-07-23,0.0,7.0,7.5,0.3,0.3,31.0,,2015,7
A,01CSV,2015-07-23,0.0,6.0,7.5,0.4,0.4,30.0,,2015,7
BAY,01CSV,2015-07-23,0.0,7.0,9.0,0.5,0.8,27.0,,2015,7
BAY,NAN,2015-09-22,0.0,4.5,8.0,0.3,0.3,23.0,,2015,9
BAY,NAN,2015-09-09,0.0,2.9,9.0,0.05,0.05,26.0,,2015,9
BAY,NAN,2015-10-07,0.0,5.5,7.0,0.3,0.5,18.0,,2015,10
A,NAN,2015-10-07,0.0,,6.0,0.5,0.7,20.0,,2015,10
B,NAN,2015-10-07,0.0,,7.0,0.2,0.2,19.0,,2015,10
D,NAN,2015-10-07,0.0,6.2,6.0,0.9,1.2,,,2015,10
A,NAN,2015-10-13,0.0,6.7,7.0,0.4,0.4,15.0,,2015,10
B,NAN,2015-10-13,0.0,6.0,7.0,0.05,0.05,12.0,,2015,10
D,NAN,2015-10-13,0.0,,6.5,1.0,1.3,14.0,,2015,10
BAY,NAN,2015-10-13,0.0,4.9,7.0,0.4,0.6,12.0,,2015,10
A,NAN,2015-11-03,0.0,,7.0,0.4,0.4,18.0,,2015,11
B,NAN,2015-11-03,0.0,,7.0,0.1,0.1,19.0,,2015,11
D,NAN,2015-11-03,0.0,6.6,6.5,1.2,1.3,18.0,,2015,11
BAY,NAN,2015-11-03,0.0,6.6,7.0,0.4,0.6,28.0,,2015,11
BAY,NAN,2015-11-17,0.0,5.5,7.5,0.25,0.8,13.0,,2015,11
A,NAN,2015-11-17,0.0,6.5,6.5,0.5,0.5,15.0,,2015,11
B,NAN,2015-11-17,0.0,8.0,7.0,0.1,0.1,14.0,,2015,11
D,NAN,2015-11-17,0.0,,6.5,0.9,1.5,14.0,,2015,11
A,NAN,2015-12-01,0.0,,7.0,0.5,0.5,15.0,,2015,12
B,NAN,2015-12-01,0.0,,6.5,0.1,0.1,14.0,,2015,12
D,NAN,2015-12-01,0.0,7.1,6.5,0.8,1.6,,,2015,12
A,NAN,2015-12-15,0.0,,7.0,0.6,0.6,15.0,,2015,12
B,NAN,2015-12-15,0.0,,6.5,0.3,0.3,17.0,,2015,12
D,NAN,2015-12-15,0.0,6.6,6.0,0.7,1.8,16.0,,2015,12
BAY,NAN,2015-12-15,0.0,7.9,7.0,0.5,0.8,17.0,,2015,12
BAY,NAN,2015-12-01,0.0,,7.0,0.3,0.5,14.0,,2015,12
A,NAN,2015-12-30,0.0,,6.0,0.7,1.3,17.0,,2015,12
B,NAN,2015-12-30,0.0,,6.0,0.3,0.3,17.0,,2015,12
D,NAN,2015-12-30,0.0,6.2,6.0,0.7,1.4,19.0,,2015,12
BAY,NAN,2015-12-30,0.0,8.7,7.0,0.7,0.9,18.0,,2015,12
A,NAN,2016-01-13,0.0,6.5,6.5,0.5,0.8,7.0,,2016,1
BAY,NAN,2016-01-13,0.0,9.1,7.0,0.5,0.9,5.0,,2016,1
D,NAN,2016-01-13,0.0,,6.5,0.7,1.9,6.0,,2016,1
B,NAN,2016-01-13,0.0,6.6,6.5,0.3,0.3,5.0,,2016,1
A,NAN,2016-02-11,0.0,,6.0,0.4,1.0,5.0,,2016,2
B,NAN,2016-02-11,0.0,,6.0,0.6,0.6,2.0,,2016,2
D,NAN,2016-02-11,0.0,10.0,5.5,0.6,1.3,3.0,,2016,2
BAY,NAN,2016-02-11,0.0,9.5,7.0,0.1,0.2,5.0,,2016,2
BAY,NAN,2016-02-23,0.0,9.0,7.0,0.4,0.6,11.0,,2016,2
B,NAN,2016-02-23,0.0,8.0,,0.4,0.4,11.0,,2016,2
A,NAN,2016-02-23,0.0,7.5,6.5,0.5,1.0,11.0,,2016,2
D,NAN,2016-02-23,0.0,,6.5,0.8,1.8,10.0,,2016,2
BAY,NAN,2016-03-08,0.0,9.5,7.0,0.3,0.7,11.0,,2016,3
D,NAN,2016-03-08,0.0,9.5,6.5,0.9,1.8,12.0,,2016,3
B,NAN,2016-03-08,0.0,,7.0,0.7,0.7,12.0,,2016,3
A,NAN,2016-03-08,0.0,,7.0,0.3,1.0,12.0,,2016,3
A,NAN,2016-03-22,0.0,7.1,6.5,0.6,0.6,11.0,,2016,3
B,NAN,2016-03-22,0.0,6.5,7.0,0.3,0.3,11.0,,2016,3
D,NAN,2016-03-22,0.0,,6.5,0.8,1.8,12.0,,2016,3
BAY,NAN,2016-03-22,0.0,7.1,7.0,0.4,0.4,10.0,,2016,3
A,NAN,2016-04-14,0.0,,6.5,0.5,0.6,15.0,,2016,4
B,NAN,2016-04-14,0.0,,8.0,0.2,0.2,14.0,,2016,4
D,NAN,2016-04-14,0.0,6.0,6.5,0.9,1.3,14.0,,2016,4
BAY,NAN,2016-04-14,0.0,7.9,7.0,0.3,0.3,13.0,,2016,4
BAY,NAN,2016-05-03,0.0,4.5,7.0,0.4,0.9,21.0,,2016,5
A,NAN,2016-05-03,0.0,,7.0,0.4,0.9,22.0,,2016,5
B,NAN,2016-05-03,0.0,,6.5,0.2,0.2,20.0,,2016,5
D,NAN,2016-05-03,0.0,,6.5,0.5,1.2,21.0,,2016,5
A,NAN,2016-08-31,0.0,3.9,7.5,0.4,0.4,28.0,,2016,8
B,NAN,2016-08-31,0.0,4.2,8.5,0.01,0.01,28.0,,2016,8
D,NAN,2016-08-31,0.0,,6.5,0.9,0.9,29.0,,2016,8
BAY,NAN,2016-08-31,0.0,4.3,8.5,0.3,0.5,27.0,,2016,8
A,NAN,2016-09-22,0.0,,6.5,0.6,0.7,25.0,,2016,9
B,NAN,2016-09-22,0.0,,6.5,0.3,0.3,24.0,,2016,9
D,NAN,2016-09-22,0.0,5.0,6.0,0.6,1.8,,,2016,9
BAY,NAN,2016-09-22,0.0,3.2,7.0,0.9,1.0,23.0,,2016,9
A,NAN,2016-10-05,0.0,3.8,6.5,0.5,0.5,22.0,,2016,10
B,NAN,2016-10-05,0.0,2.9,6.5,0.3,0.3,25.0,,2016,10
BAY,NAN,2016-10-05,0.0,6.8,,0.4,0.6,21.0,,2016,10
A,NAN,2016-10-18,0.0,,6.5,0.2,0.5,22.0,19.0,2016,10
B,NAN,2016-10-18,0.0,,6.5,0.3,0.3,24.0,19.0,2016,10
BAY,NAN,2016-10-18,0.0,6.3,7.0,0.5,1.2,,18.0,2016,10
D,NAN,2016-10-18,0.0,6.0,6.5,0.5,1.4,25.0,19.0,2016,10
D,NAN,2016-11-02,0.0,,6.5,0.8,1.6,17.0,16.0,2016,11
B,NAN,2016-11-02,0.0,3.8,6.5,0.2,0.2,16.0,16.0,2016,11
A,NAN,2016-11-02,0.0,4.4,6.5,0.2,0.4,16.0,16.0,2016,11
BAY,NAN,2016-11-02,0.0,6.3,6.7,0.7,0.7,17.0,16.0,2016,11
A,NAN,2016-11-16,0.0,,6.5,0.3,0.4,18.0,13.0,2016,11
B,NAN,2016-11-16,0.0,,6.5,0.25,0.25,12.0,13.0,2016,11
D,NAN,2016-11-16,0.0,8.8,6.5,1.0,1.3,14.0,13.0,2016,11
BAY,NAN,2016-11-16,0.0,9.0,7.0,0.7,0.8,13.0,13.0,2016,11
A,NAN,2016-12-07,0.0,,7.0,0.3,0.5,11.0,9.0,2016,12
B,NAN,2016-12-07,0.0,,6.5,0.5,0.5,10.0,9.0,2016,12
BAY,NAN,2016-12-07,0.0,7.6,7.0,0.4,0.5,11.0,9.0,2016,12
D,NAN,2016-12-07,0.0,10.0,6.5,0.9,1.1,11.0,9.0,2016,12
A,NAN,2016-12-20,0.0,,7.0,0.4,0.4,6.0,3.0,2016,12
BAY,NAN,2016-12-20,0.0,6.7,7.0,3.0,3.5,5.0,3.0,2016,12
B,NAN,2016-12-20,0.0,,6.5,0.4,0.4,5.0,3.0,2016,12
D,NAN,2016-12-20,0.0,10.0,6.5,1.7,1.7,5.0,3.0,2016,12
D,NAN,2017-01-24,0.0,,6.0,0.7,1.2,9.0,7.0,2017,1
A,NAN,2017-01-24,0.0,7.9,,0.5,0.6,9.0,7.0,2017,1
BAY,NAN,2017-01-24,0.0,3.2,7.0,0.3,0.6,9.0,7.0,2017,1
B,NAN,2017-01-24,0.0,7.6,6.5,0.3,0.5,8.0,7.0,2017,1
A,NAN,2017-02-07,0.0,,7.0,0.5,0.7,9.0,15.0,2017,2
D,NAN,2017-02-07,0.0,10.0,6.5,0.9,1.3,10.0,14.0,2017,2
BAY,NAN,2017-02-07,0.0,8.2,7.0,0.3,0.6,9.0,14.0,2017,2
B,NAN,2017-02-07,0.0,,7.0,0.3,0.3,11.0,15.0,2017,2
D,NAN,2017-02-21,0.0,,6.5,0.9,1.1,13.0,10.0,2017,2
A,NAN,2017-02-21,0.0,5.7,6.5,0.5,0.9,13.0,10.0,2017,2
BAY,NAN,2017-02-21,0.0,5.2,7.0,0.3,0.5,13.0,9.0,2017,2
B,NAN,2017-02-21,0.0,5.2,7.0,0.5,0.5,12.0,9.0,2017,2
BAY,NAN,2017-03-08,0.0,7.1,7.0,0.3,0.5,13.0,8.0,2017,3
A,NAN,2017-03-08,0.0,,6.5,0.4,0.4,13.0,9.0,2017,3
B,NAN,2017-03-08,0.0,,6.5,0.2,0.4,13.0,8.0,2017,3
D,NAN,2017-03-08,0.0,10.0,6.5,1.6,1.6,12.0,8.0,2017,3
D,NAN,2017-03-21,0.0,,6.5,0.9,1.7,10.0,11.0,2017,3
A,NAN,2017-03-21,0.0,,,,,,11.0,2017,3
B,NAN,2017-03-21,0.0,5.0,7.0,0.3,0.3,10.0,11.0,2017,3
BAY,NAN,2017-03-21,0.0,3.2,7.0,0.3,0.3,10.0,10.0,2017,3
A,NAN,2017-04-04,0.0,,7.0,0.5,0.6,20.0,21.7,2017,4
B,NAN,2017-04-04,0.0,,7.0,0.2,0.3,19.0,21.7,2017,4
A,NAN,2017-04-18,0.0,,6.5,0.4,0.9,19.0,,2017,4
A,NAN,2017-05-11,0.0,,6.5,0.4,0.7,19.0,,2017,5
A,NAN,2017-05-25,0.0,4.2,6.5,0.6,0.8,22.0,,2017,5
A,NAN,2017-06-07,0.0,,6.5,0.5,0.6,23.0,,2017,6
A,NAN,2017-06-19,0.0,,6.5,0.5,0.7,27.0,,2017,6
A,NAN,2017-07-11,0.0,,7.0,0.5,0.5,31.0,,2017,7
A,NAN,2017-07-25,0.0,3.6,7.0,0.8,0.9,27.0,,2017,7
B,NAN,2017-04-18,0.0,,6.5,0.4,0.4,19.0,,2017,4
B,NAN,2017-05-11,0.0,,6.5,0.2,0.2,18.0,,2017,5
B,NAN,2017-05-25,,,,,,,,2017,5
B,NAN,2017-06-07,0.0,,,,,,,2017,6
B,NAN,2017-06-19,0.0,3.9,7.0,0.5,0.5,26.0,,2017,6
B,NAN,2017-07-11,0.0,,7.0,0.5,0.5,31.0,,2017,7
B,NAN,2017-07-25,0.0,4.2,7.0,0.2,0.2,28.0,,2017,7
D,NAN,2017-04-18,0.0,7.3,6.0,1.0,1.1,17.0,,2017,4
D,NAN,2017-05-11,0.0,6.5,6.5,0.8,1.7,19.0,,2017,5
D,NAN,2017-05-25,0.0,,6.5,0.7,1.8,22.0,,2017,5
D,NAN,2017-06-07,0.0,4.6,6.5,0.7,1.6,22.0,,2017,6
D,NAN,2017-06-19,0.0,,6.5,0.7,1.2,26.0,,2017,6
D,NAN,2017-07-11,0.0,5.3,6.5,0.7,1.1,29.0,,2017,7
D,NAN,2017-07-25,0.0,,6.5,0.9,1.2,29.0,,2017,7
BAY,NAN,2017-04-18,0.0,6.0,6.0,0.4,0.7,20.0,,2017,4
BAY,NAN,2017-05-11,0.0,5.0,6.0,0.4,0.4,18.0,,2017,5
BAY,NAN,2017-05-25,0.0,6.9,7.0,0.5,0.9,20.0,,2017,5
BAY,NAN,2017-06-07,0.0,3.5,6.0,0.6,0.9,21.0,,2017,6
BAY,NAN,2017-06-19,0.0,4.3,6.5,0.5,1.0,25.0,,2017,6
BAY,NAN,2017-07-11,0.0,4.7,7.0,0.4,0.9,27.0,,2017,7
BAY,NAN,2017-07-25,0.0,6.2,7.0,0.4,0.9,26.0,,2017,7
A,NAN,2017-04-04,0.0,,7.0,0.5,0.6,20.0,,2017,4
B,NAN,2017-04-04,0.0,,7.0,0.2,0.3,19.0,,2017,4
D,NAN,2017-04-04,0.0,6.2,6.5,1.0,1.1,19.0,,2017,4
BAY,NAN,2017-04-04,0.0,4.2,6.25,0.2,0.9,19.0,,2017,4
A,NAN,2017-08-08,0.0,,6.5,0.8,1.0,25.0,,2017,8
B,NAN,2017-08-08,0.0,,6.5,0.1,0.1,25.0,,2017,8
D,NAN,2017-08-08,0.0,4.8,,0.9,1.7,25.0,,2017,8
BAY,NAN,2017-08-08,0.0,6.2,7.0,0.4,0.9,25.0,,2017,8
A,NAN,2017-09-12,0.0,,7.0,0.4,0.4,21.0,,2017,9
B,NAN,2017-09-12,0.0,,6.5,0.3,0.3,20.0,,2017,9
D,NAN,2017-09-12,0.0,5.8,6.5,1.0,1.7,20.0,,2017,9
BAY,NAN,2017-09-12,0.0,6.0,7.0,0.3,0.3,20.0,,2017,9
B,NAN,2017-09-29,0.0,3.0,7.0,0.1,0.1,24.5,,2017,9
D,NAN,2017-09-29,0.0,,6.5,1.3,1.3,25.0,,2017,9
BAY,NAN,2017-09-29,0.0,,,0.1,0.1,,,2017,9
A,NAN,2017-10-12,0.0,,6.5,0.3,0.4,25.0,,2017,10
B,NAN,2017-10-12,0.0,,7.0,0.1,0.1,25.0,,2017,10
D,NAN,2017-10-12,0.0,5.8,6.5,1.8,2.1,26.0,,2017,10
BAY,NAN,2017-10-12,0.0,5.2,7.0,1.5,1.9,25.0,,2017,10
BAY,NAN,2017-10-26,0.0,7.1,7.0,0.35,0.8,26.0,,2017,10
A,NAN,2017-10-26,0.0,6.8,6.5,0.2,0.4,27.0,,2017,10
B,NAN,2017-10-26,0.0,4.1,6.5,0.2,0.2,26.0,,2017,10
D,NAN,2017-10-26,0.0,,6.5,1.2,1.2,27.0,,2017,10
BAY,NAN,2017-11-08,,6.6,7.0,0.5,0.5,16.0,,2017,11
D,NAN,2017-11-08,,6.9,6.5,1.2,1.5,16.0,,2017,11
B,NAN,2017-11-08,,,6.5,0.2,0.2,15.0,,2017,11
A,NAN,2017-11-08,,,6.5,0.6,0.6,16.0,,2017,11
A,NAN,2017-11-29,,,,,,,,2017,11
A,NAN,2017-12-12,0.0,,6.5,0.7,0.7,6.0,,2017,12
B,NAN,2017-11-29,0.0,5.2,6.5,0.2,0.2,6.0,,2017,11
B,NAN,2017-12-12,0.0,,6.5,0.2,0.2,6.0,,2017,12
D,NAN,2017-11-29,0.0,,6.5,1.3,1.3,7.0,,2017,11
D,NAN,2017-12-12,0.0,9.9,6.5,1.3,1.3,7.0,,2017,12
BAY,NAN,2017-11-29,0.0,10.0,7.0,0.6,0.8,9.0,,2017,11
BAY,NAN,2017-12-12,0.0,10.0,7.0,0.6,0.8,9.0,,2017,12
A,NAN,2018-01-16,0.0,,7.0,0.6,0.6,5.0,,2018,1
A,NAN,2018-02-14,0.0,,6.5,1.0,1.8,7.0,,2018,2
A,NAN,2018-03-07,0.0,,6.5,1.1,1.8,8.0,,2018,3
A,NAN,2018-03-22,0.0,8.0,6.5,0.7,0.9,7.0,,2018,3
A,NAN,2018-04-17,1.0,,7.0,1.3,1.6,14.0,,2018,4
A,NAN,2018-05-10,0.1,,7.0,0.7,0.9,21.0,,2018,5
A,NAN,2018-05-25,0.1,4.0,6.5,5.5,7.0,26.0,,2018,5
A,NAN,2018-06-14,0.1,,7.0,1.0,1.2,26.0,,2018,6
A,NAN,2018-06-27,0.1,4.7,4.8,0.5,0.5,27.0,,2018,6
A,NAN,2018-07-18,0.1,,7.0,0.5,0.5,28.0,,2018,7
A,NAN,2018-08-01,0.0,,6.5,0.5,1.2,29.0,,2018,8
A,NAN,2018-08-14,0.0,3.8,6.5,0.4,1.2,28.0,,2018,8
A,NAN,2018-09-04,0.0,,6.5,0.8,0.8,31.0,,2018,9
A,NAN,2018-09-20,0.09,4.4,6.5,0.3,0.5,28.0,,2018,9
A,NAN,2018-01-31,0.0,10.0,7.0,1.0,1.0,3.0,,2018,1
B,NAN,2018-01-31,0.0,7.7,6.5,0.4,0.5,3.0,,2018,1
B,NAN,2018-01-16,0.0,,6.5,0.3,0.3,5.0,,2018,1
B,NAN,2018-02-14,0.0,,6.5,0.5,0.5,8.0,,2018,2
B,NAN,2018-03-07,0.0,,6.5,0.2,0.2,8.0,,2018,3
B,NAN,2018-03-22,0.0,9.8,6.5,0.2,0.2,5.0,,2018,3
B,NAN,2018-04-04,1.0,,7.0,0.5,0.5,19.0,,2018,4
B,NAN,2018-04-17,1.0,8.0,6.5,0.4,0.4,10.0,,2018,4
B,NAN,2018-05-10,0.8,,7.5,0.3,0.3,22.0,,2018,5
B,NAN,2018-05-25,0.6,4.9,7.0,0.4,0.4,26.1,,2018,5
B,NAN,2018-06-14,0.08,,7.0,0.3,0.3,29.0,,2018,6
B,NAN,2018-06-27,0.7,3.7,7.0,0.2,0.2,26.0,,2018,6
B,NAN,2018-07-18,0.8,,7.0,0.1,0.1,28.0,,2018,7
B,NAN,2018-08-01,8.0,,6.5,0.4,0.4,30.0,,2018,8
B,NAN,2018-08-14,0.0,7.3,6.5,0.2,0.2,27.0,,2018,8
B,NAN,2018-09-04,0.0,,6.5,0.2,0.2,30.0,,2018,9
B,NAN,2018-09-20,0.0,5.0,6.5,0.2,0.2,28.0,,2018,9
D,NAN,2018-01-31,0.0,,6.5,1.2,1.3,4.0,,2018,1
D,NAN,2018-01-16,0.0,10.0,6.5,1.6,1.6,4.0,,2018,1
D,NAN,2018-02-14,0.0,9.5,6.5,1.3,1.4,6.0,,2018,2
D,NAN,2018-03-07,0.0,10.0,6.5,1.0,1.5,8.0,,2018,3
D,NAN,2018-03-22,0.0,,6.5,1.1,1.7,7.0,,2018,3
D,NAN,2018-04-04,1.0,8.0,,0.9,1.3,18.0,,2018,4
D,NAN,2018-04-17,1.0,,7.0,0.9,1.3,14.0,,2018,4
D,NAN,2018-05-10,0.0,6.3,6.5,0.8,1.2,21.4,,2018,5
D,NAN,2018-05-25,0.0,,6.5,0.9,1.6,25.0,,2018,5
D,NAN,2018-06-14,0.0,5.0,6.5,0.8,1.3,27.0,,2018,6
D,NAN,2018-06-27,0.0,,6.5,0.7,1.5,25.0,,2018,6
D,NAN,2018-07-18,0.0,4.0,,0.8,1.5,27.0,,2018,7
D,NAN,2018-08-01,0.0,4.0,6.5,0.5,1.6,28.0,,2018,8
D,NAN,2018-08-14,,,6.5,0.4,1.5,28.0,,2018,8
D,NAN,2018-09-04,0.0,3.2,6.5,0.8,1.3,30.0,,2018,9
D,NAN,2018-09-20,0.0,5.0,6.5,0.4,1.4,25.0,,2018,9
BAY,NAN,2018-01-31,0.0,8.0,7.0,0.1,0.2,4.0,,2018,1
BAY,NAN,2018-02-14,0.0,6.0,6.0,0.5,0.5,5.0,,2018,2
BAY,NAN,2018-01-16,,,,,,,,2018,1
BAY,NAN,2018-03-07,0.0,9.2,7.0,0.1,0.1,9.0,,2018,3
BAY,NAN,2018-03-22,0.0,8.8,6.0,0.2,0.5,6.0,,2018,3
BAY,NAN,2018-04-04,0.66,7.9,6.5,0.1,0.9,17.0,,2018,4
BAY,NAN,2018-04-17,1.2,7.8,6.5,0.2,1.0,14.0,,2018,4
BAY,NAN,2018-05-10,0.18,6.0,6.5,0.2,0.4,20.0,,2018,5
